firstName,lastName,randomNum,username,email,password,location,latitude,longitude,joining_date
Kelsie,Carson,175,Kelsie175,ckelsie175@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Wylie,Gould,367,Wylie367,gwylie367@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Samuel,Hicks,849,Samuel849,hsamuel849@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Wing,Buchanan,52,Wing52,bwing52@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Gemma,Massey,71,Gemma71,mgemma71@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Halla,Crane,890,Halla890,challa890@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Mariko,Thomas,929,Mariko929,tmariko929@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Jade,Lynch,868,Jade868,ljade868@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Ishmael,Fry,947,Ishmael947,fishmael947@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Cade,Galloway,415,Cade415,gcade415@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Donovan,House,495,Donovan495,hdonovan495@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Kennedy,Tyson,406,Kennedy406,tkennedy406@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Chanda,Vaughn,271,Chanda271,vchanda271@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Kenyon,Guzman,780,Kenyon780,gkenyon780@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Ori,Reyes,781,Ori781,rori781@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Walker,Ayers,110,Walker110,awalker110@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Fiona,Spence,196,Fiona196,sfiona196@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Zenia,Hooper,985,Zenia985,hzenia985@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Malachi,Byrd,273,Malachi273,bmalachi273@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Miranda,Mcintosh,156,Miranda156,mmiranda156@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Stephen,Mcclain,271,Stephen271,mstephen271@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Susan,Nelson,731,Susan731,nsusan731@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Eric,Navarro,555,Eric555,neric555@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Alvin,Calderon,40,Alvin40,calvin40@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Fletcher,Tyler,411,Fletcher411,tfletcher411@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Phyllis,Farrell,675,Phyllis675,fphyllis675@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Bruno,Ramirez,763,Bruno763,rbruno763@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Nyssa,Park,16,Nyssa16,pnyssa16@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Lani,Cote,325,Lani325,clani325@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Gloria,Duran,367,Gloria367,dgloria367@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
TaShya,Strickland,725,TaShya725,stashya725@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Phyllis,Nunez,136,Phyllis136,nphyllis136@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Danielle,Carter,900,Danielle900,cdanielle900@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Jasper,Villarreal,972,Jasper972,vjasper972@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Kaye,Fisher,393,Kaye393,fkaye393@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Dara,Durham,185,Dara185,ddara185@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Guy,Bullock,358,Guy358,bguy358@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Austin,Guthrie,720,Austin720,gaustin720@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Serena,Sherman,427,Serena427,sserena427@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Mikayla,Dillard,396,Mikayla396,dmikayla396@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Jenette,Rodriguez,887,Jenette887,rjenette887@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Noelani,Snider,865,Noelani865,snoelani865@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Lewis,Frye,38,Lewis38,flewis38@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Elmo,Peters,150,Elmo150,pelmo150@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Rashad,Knowles,388,Rashad388,krashad388@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Channing,Mccarty,420,Channing420,mchanning420@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Shelly,Parks,574,Shelly574,pshelly574@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Benedict,Lloyd,56,Benedict56,lbenedict56@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Tanya,Pitts,176,Tanya176,ptanya176@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Diana,Cross,443,Diana443,cdiana443@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Amethyst,Mueller,80,Amethyst80,mamethyst80@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Sydnee,Butler,696,Sydnee696,bsydnee696@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Shana,Mendoza,594,Shana594,mshana594@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Neil,Richmond,581,Neil581,rneil581@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Jerome,Bass,921,Jerome921,bjerome921@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Cathleen,Leach,574,Cathleen574,lcathleen574@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Amethyst,Jennings,6,Amethyst6,jamethyst6@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Driscoll,Mayer,257,Driscoll257,mdriscoll257@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Inez,Maddox,889,Inez889,minez889@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Paki,Bonner,830,Paki830,bpaki830@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Cain,Harris,803,Cain803,hcain803@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Alfonso,Kirkland,822,Alfonso822,kalfonso822@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Cynthia,Campos,288,Cynthia288,ccynthia288@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Donna,Foster,186,Donna186,fdonna186@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Basil,Bryan,338,Basil338,bbasil338@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Hayfa,Moss,580,Hayfa580,mhayfa580@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Hoyt,Osborne,838,Hoyt838,ohoyt838@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Matthew,Lindsey,880,Matthew880,lmatthew880@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Isadora,Leonard,246,Isadora246,lisadora246@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Roth,Park,458,Roth458,proth458@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Lani,Hartman,158,Lani158,hlani158@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Matthew,Patel,725,Matthew725,pmatthew725@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Serina,Hutchinson,760,Serina760,hserina760@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Ruth,Soto,132,Ruth132,sruth132@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Rana,Watson,500,Rana500,wrana500@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Ainsley,Cortez,457,Ainsley457,cainsley457@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Deacon,David,100,Deacon100,ddeacon100@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Paul,Tanner,288,Paul288,tpaul288@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Jaquelyn,Harmon,847,Jaquelyn847,hjaquelyn847@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Ian,Pennington,891,Ian891,pian891@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Halla,Valencia,465,Halla465,vhalla465@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Kerry,Carter,131,Kerry131,ckerry131@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Rae,Cooke,824,Rae824,crae824@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Libby,Gilmore,966,Libby966,glibby966@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Jonah,Fields,536,Jonah536,fjonah536@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Flynn,Butler,689,Flynn689,bflynn689@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Griffith,Hardy,399,Griffith399,hgriffith399@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Cally,Robbins,247,Cally247,rcally247@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Shannon,Hewitt,962,Shannon962,hshannon962@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Kimberley,Cameron,332,Kimberley332,ckimberley332@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Myles,Zamora,451,Myles451,zmyles451@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Ariana,Lancaster,491,Ariana491,lariana491@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Chiquita,Cain,784,Chiquita784,cchiquita784@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Jamal,Fox,21,Jamal21,fjamal21@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Hollee,Warner,671,Hollee671,whollee671@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Linus,Fuentes,406,Linus406,flinus406@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Thomas,Hester,861,Thomas861,hthomas861@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Brock,Grimes,177,Brock177,gbrock177@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Zane,Calhoun,9,Zane9,czane9@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Carl,Scott,546,Carl546,scarl546@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
September,Page,862,September862,pseptember862@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Nell,Woods,17,Nell17,wnell17@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Clementine,Strickland,86,Clementine86,sclementine86@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Ifeoma,Powers,496,Ifeoma496,pifeoma496@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Tatyana,Rutledge,877,Tatyana877,rtatyana877@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Thaddeus,Workman,617,Thaddeus617,wthaddeus617@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Buckminster,Brown,509,Buckminster509,bbuckminster509@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Drew,Knapp,865,Drew865,kdrew865@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Octavius,Holder,326,Octavius326,hoctavius326@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Lars,Marshall,737,Lars737,mlars737@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Gay,Huffman,839,Gay839,hgay839@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Shaine,Preston,695,Shaine695,pshaine695@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Channing,Daugherty,533,Channing533,dchanning533@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Zahir,Long,423,Zahir423,lzahir423@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Orlando,Chan,956,Orlando956,corlando956@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
